facility_key,facility_id,facility_name,city,country_name,longitude,latitude,first_year,latest_year,reporting_year_count,source_record_count,source_tables,distance_to_oder_hydro_boundary_m,distance_to_oder_hydro_boundary_km,distance_class,nearest_hydro_entity_type,nearest_hydro_source_layer,nearest_hydro_entity_id,nearest_hydro_entity_name,nearest_hydro_dfdd,nearest_hydro_rex,nearest_hydro_strahler,nearest_hydro_mc,nearest_hydro_basin_district,distance_to_major_river_line_m,distance_to_major_river_line_km,nearest_major_river_line_source_layer,nearest_major_river_line_id,nearest_major_river_line_name,distance_to_canal_line_m,distance_to_canal_line_km,nearest_canal_line_source_layer,nearest_canal_line_id,nearest_canal_line_name,distance_to_coastal_polygon_m,distance_to_coastal_polygon_km,nearest_coastal_polygon_source_layer,nearest_coastal_polygon_id,nearest_coastal_polygon_name,feature_ids,sector_codes,sector_names,annex_activities,pollutant_count,pollutants,latest_pollutants,air_release_total,water_release_total,pollutant_transfer_total,waste_transfer_total,waste_treatments,waste_classifications,lcp_feature_value_total,lcp_feature_types,lcp_units,ied_statuses,ied_activity_names,bat_conclusions,wi_cowi_capacity_total
PL.MŚ/000002646.FACILITY,PL.MŚ/000002646.FACILITY,Whirlpool Company Polska Sp. z o.o. Oddział w Radomsku,Radomsko,Poland,19.3931922912598,51.0883827209473,2008,2024,17,21,waste_transfers; ied_installations,6940.991473316302,6.941,1-10 km,major_river_line,River_Net_l,RL36008015,WARTA OD WIERCICY DO WIDZÓWKI,BH140,PL,5.0,1,,6940.991473316302,6.941,River_Net_l,RL36008015,WARTA OD WIERCICY DO WIDZÓWKI,15519.803948432238,15.52,Canals_l,CL36022940,,,,,,,PL.MŚ/000003276.INSTALLATION,2.0,Production and processing of metals,2(f),0,,,,,,89894.1,Disposal; Recovery,HW; NONHW,,,,functional,Surface treatment of metals or plastic materials using an electrolytic or chemical process where the volume of the treatment vats exceeds 30 m3,NOBATCAPPLICABLE,
PL.MŚ/000002647.FACILITY,PL.MŚ/000002647.FACILITY,Whirlpool Company Polska Sp. z o.o. Oddział we Wrocławiu,Wrocław,Poland,17.1151752471924,51.1578559875488,2019,2024,6,7,waste_transfers; ied_installations,6848.110709536201,6.848,1-10 km,major_river_line,River_Net_l,RL36007660,ODRA W GRANICACH WROCŁAWIA,BH140,PL,6.0,1,,6848.110709536201,6.848,River_Net_l,RL36007660,ODRA W GRANICACH WROCŁAWIA,,,,,,,,,,,PL.MŚ/000003277.INSTALLATION,2.0,Production and processing of metals,2(f),0,,,,,,2.57,Disposal,HW,,,,functional,Surface treatment of metals or plastic materials using an electrolytic or chemical process where the volume of the treatment vats exceeds 30 m3,BATCNOTYETADOPTED,
PL.MŚ/000002677.FACILITY,PL.MŚ/000002677.FACILITY,Ferma Drobiu Zbigniew Mikuliszyn - Instalacja do chowu i hodowli drobiu,Nowa Sól,Poland,15.714319229126,51.7737503051758,2019,2024,6,6,ied_installations,2637.999561715754,2.638,1-10 km,major_river_line,River_Net_l,RL36002424,ODRA OD KANAŁU WSCHODNIEGO DO CZARNEJ STRUGI,BH140,PL,6.0,1,,2637.999561715754,2.638,River_Net_l,RL36002424,ODRA OD KANAŁU WSCHODNIEGO DO CZARNEJ STRUGI,35643.89610485857,35.644,Canals_l,CL36022992,,,,,,,PL.MŚ/000003307.INSTALLATION,,,7(a),0,,,,,,,,,,,,functional,"Intensive rearing of poultry with more than 40,000 places for poultry",BATCNOTYETADOPTED; IRPP,
PL.MŚ/000002693.FACILITY,PL.MŚ/000002693.FACILITY,Farmer Musiał II S.C. - Instalacja do chowu drobiu,Potuliniec,Poland,15.2107667922974,53.7568054199219,2017,2024,8,9,ied_installations; waste_transfers,3648.3823719050047,3.648,1-10 km,major_river_line,River_Net_l,RL36017769,REGA OD UKLEI DO ZB. REJOWICE,BH140,PL,5.0,1,,3648.3823719050047,3.648,River_Net_l,RL36017769,REGA OD UKLEI DO ZB. REJOWICE,,,,,,38471.19944934935,38.471,Coastal_p,CO36000002,PLCWIIWB8,PL.MŚ/000003323.INSTALLATION,7.0,Intensive livestock production and aquaculture,7(a),0,,,,,,84.8,Disposal,HW,,,,functional,"Intensive rearing of poultry with more than 40,000 places for poultry",NOBATCAPPLICABLE,
PL.MŚ/000002727.FACILITY,PL.MŚ/000002727.FACILITY,Odlewnia Żeliwa Bydgoszcz Sp. z o.o.,Bydgoszcz,Poland,17.9880275726318,53.1375312805176,2007,2024,18,23,waste_transfers; air_releases; ied_installations,7111.819524149304,7.112,1-10 km,canal_line,Canals_l,CL36022941,,BH020,PL,2.0,,,11223.935429524761,11.224,River_Net_l,RL36021763,NOTEĆ OD GÓRNEGO KANAŁU NOTECI DO KANAŁU BYDGOSKIEGO,7111.819524149304,7.112,Canals_l,CL36022941,,,,,,,PL.MŚ/000003357.INSTALLATION,2.0,Production and processing of metals,2(d),1,Carbon monoxide (CO),Carbon monoxide (CO),749000.0,,,87020.0,Disposal; Recovery,NONHW,,,,functional,Operation of ferrous metal foundries with a production capacity exceeding 20 tonnes per day,BATCNOTYETADOPTED,
PL.MŚ/000002746.FACILITY,PL.MŚ/000002746.FACILITY,Kopalnie Surowców Mineralnych Surmin-Kaolin SA - suszarnia kaolinu,Nowogrodziec,Poland,15.3840856552124,51.211971282959,2019,2024,6,6,ied_installations,8191.974238679331,8.192,1-10 km,major_river_line,River_Net_l,RL36001184,BÓBR OD ŻELISZOWSKIEGO POTOKU DO BOBRZYCY,BH140,PL,5.0,1,,8191.974238679331,8.192,River_Net_l,RL36001184,BÓBR OD ŻELISZOWSKIEGO POTOKU DO BOBRZYCY,,,,,,,,,,,PL.MŚ/000003376.INSTALLATION,,,3(b),0,,,,,,,,,,,,functional,Production of cement clinker in rotary kilns with a production capacity exceeding 500 tonnes per day or in other kilns with a production capacity exceeding 50 tonnes per day,BATCNOTYETADOPTED,
PL.MŚ/000002757.FACILITY,PL.MŚ/000002757.FACILITY,Gryfskand Sp z o.o. - R1,Gryfino,Poland,14.4994697570801,53.2836570739746,2019,2024,6,6,ied_installations,483.7975846392478,0.484,100 m - 1 km,major_river_line,River_Net_l,RL36015703,ODRA OD ODRY ZACHODNIEJ DO PARNICY,BH140,PL,7.0,1,,483.7975846392478,0.484,River_Net_l,RL36015703,ODRA OD ODRY ZACHODNIEJ DO PARNICY,10756.922836688027,10.757,Canals_l,CL36022990,,,,,,,PL.MŚ/000003387.INSTALLATION; PL.MŚ/000003388.INSTALLATION; PL.MŚ/000003389.INSTALLATION,,,1(f),0,,,,,,,,,,,,functional,Combustion of fuels in installations with a total rated thermal input of 50 MW or more,BATCNOTYETADOPTED,
PL.MŚ/000002760.FACILITY,PL.MŚ/000002760.FACILITY,"Walcownia Metali Nieżelaznych ""Łabędy"" S.A",Gliwice,Poland,18.6152782440186,50.345832824707,2007,2024,18,46,air_releases; water_releases; waste_transfers; ied_installations,222.07079068756155,0.222,100 m - 1 km,canal_line,Canals_l,CL36022985,,BH020,PL,-9999.0,,,27307.84140398935,27.308,River_Net_l,RL36005062,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,222.07079068756155,0.222,Canals_l,CL36022985,,,,,,,PL.MŚ/000003390.INSTALLATION,2.0,Production and processing of metals,2(e),3,Copper and compounds (as Cu); Polycyclic aromatic hydrocarbons (PAHs); Zinc and compounds (as Zn),Polycyclic aromatic hydrocarbons (PAHs); Zinc and compounds (as Zn),4066.2,549.0,,1872.35,Disposal; Recovery,HW,,,,functional,"Processing of non-ferrous metals: melting, including the alloyage, of non-ferrous metals, including recovered products and operation of non-ferrous metal foundries, with a melting capacity exceeding 4 tonnes per day for lead and cadmium or 20 tonnes per day for all other metals.",NOBATCAPPLICABLE,
PL.MŚ/000002762.FACILITY,PL.MŚ/000002762.FACILITY,Johnson Controls Polska Polska Sp. z o.o. - Instalacja KTL i powiązane technologicznie,Skarbimierz-Osiedle,Poland,17.4248714447021,50.8355941772461,2019,2024,6,6,ied_installations,4460.543233143464,4.461,1-10 km,major_river_line,River_Net_l,RL36006936,ODRA OD MAŁEJ PANWI DO GRANIC WROCŁAWIA,BH140,PL,6.0,1,,4460.543233143464,4.461,River_Net_l,RL36006936,ODRA OD MAŁEJ PANWI DO GRANIC WROCŁAWIA,,,,,,,,,,,PL.MŚ/000003392.INSTALLATION,,,2(f),0,,,,,,,,,,,,functional,Surface treatment of metals or plastic materials using an electrolytic or chemical process where the volume of the treatment vats exceeds 30 m3,BATCNOTYETADOPTED,
PL.MŚ/000002779.FACILITY,PL.MŚ/000002779.FACILITY,Metsa Tissue Krapkowice Sp. z o.o.,Krapkowice,Poland,17.9555568695068,50.4833335876465,2007,2024,16,32,pollutant_transfers; waste_transfers; air_releases; ied_installations,488.3094139078267,0.488,100 m - 1 km,major_river_line,River_Net_l,RL36005691,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,BH140,PL,5.0,1,,488.3094139078267,0.488,River_Net_l,RL36005691,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,18909.04953106825,18.909,Canals_l,CL36022948,,,,,,,PL.MŚ/000003409.INSTALLATION; PL.MŚ/000003411.INSTALLATION; PL.MŚ/000003412.INSTALLATION,5.0,Waste and wastewater management,5(d),8,Arsenic and compounds (as As); Copper and compounds (as Cu); Di-(2-ethyl hexyl) phthalate (DEHP); Hydrochlorofluorocarbons (HCFCs); Organotin compounds (as total Sn); Phenols (as total C); Total organic carbon(as total C or COD/3) (TOC); Zinc and compounds (as Zn),Phenols (as total C),56.3,,2685307.2,248563.91,Disposal; Recovery,HW; NONHW,,,,functional,Production in industrial installations of paper or card board with a production capacity exceeding 20 tonnes per day; Production in industrial installations of pulp from timber or other fibrous materials,NOBATCAPPLICABLE,
PL.MŚ/000002789.FACILITY,PL.MŚ/000002789.FACILITY,"Składowisko odpadów paleniskowych ""Groszowice"" Elektrowni Opole - Kotłownia Składowiska Groszowice",Opole,Poland,17.9702777862549,50.6410865783691,2019,2024,6,6,ied_installations,2206.125297632997,2.206,1-10 km,major_river_line,River_Net_l,RL36006118,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,BH140,PL,5.0,1,,2206.125297632997,2.206,River_Net_l,RL36006118,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,33492.578720580066,33.493,Canals_l,CL36022948,,,,,,,PL.MŚ/000003419.INSTALLATION,,,5(d),0,,,,,,,,,,,,functional,Combustion of fuels in installations with a total rated thermal input of 50 MW or more,BATCNOTYETADOPTED,
PL.MŚ/000002810.FACILITY,PL.MŚ/000002810.FACILITY,Ferma Drobiu Tadeusz Jokiel - Kurniki,Wroniawy,Poland,16.1571292877197,52.0637130737305,2019,2024,6,6,ied_installations,1408.6806452113178,1.409,1-10 km,canal_line,Canals_l,CL36022936,,BH020,PL,4.0,,,22361.38372893026,22.361,River_Net_l,RL36011089,ZBĄSZYŃSKIE,1408.6806452113178,1.409,Canals_l,CL36022936,,,,,,,PL.MŚ/000003440.INSTALLATION,,,7(a),0,,,,,,,,,,,,functional,"Intensive rearing of poultry with more than 40,000 places for poultry",IRPP,
PL.MŚ/000002811.FACILITY,PL.MŚ/000002811.FACILITY,"Malborskie Zakłady Chemiczne ""ORGANIKA"" S.A.; Zakład produkcyjny  Pogalewo Wielkie",Brzeg Dolny,Poland,16.6163673400879,51.2561264038086,2007,2024,17,26,waste_transfers; air_releases; ied_installations,756.5280022312832,0.757,100 m - 1 km,major_river_line,River_Net_l,RL36008150,ODRA OD WAŁÓW ŚLĄSKICH DO KANAŁU WSCHODNIEGO,BH140,PL,6.0,1,,756.5280022312832,0.757,River_Net_l,RL36008150,ODRA OD WAŁÓW ŚLĄSKICH DO KANAŁU WSCHODNIEGO,,,,,,,,,,,PL.MŚ/000003441.INSTALLATION,4.0,Chemical industry,4(a),1,Dichloromethane (DCM),Dichloromethane (DCM),43490.0,,,87.678,Disposal; Recovery,HW,,,,functional,"Production of organic chemicals: plastic materials (polymers, synthetic fibres and cellulose-based fibres)",NOBATCAPPLICABLE,
PL.MŚ/000002830.FACILITY,PL.MŚ/000002830.FACILITY,"GOSPODARSTWO ROLNE AGROBAZA S.C. AGNIESZKA MULAREWICZ, ALICJA KUBACHA, GRZEGORZ KUBACHA - silos k-2",Chwaliszewo,Poland,17.3844242095947,53.0186157226563,2019,2024,6,6,ied_installations,7365.521203319076,7.366,1-10 km,major_river_line,River_Net_l,RL36021777,NOTEĆ OD KANAŁU BYDGOSKIEGO DO KCYNKI,BH140,PL,5.0,1,,7365.521203319076,7.366,River_Net_l,RL36021777,NOTEĆ OD KANAŁU BYDGOSKIEGO DO KCYNKI,19520.3778822491,19.52,Canals_l,CL36022973,,,,,,,PL.MŚ/000003460.INSTALLATION,,,7(a),0,,,,,,,,,,,,functional,"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",IRPP,
PL.MŚ/000002839.FACILITY,PL.MŚ/000002839.FACILITY,Kemipol Police sp. z. o. o.,Police,Poland,14.5458335876465,53.5677757263184,2009,2024,12,20,waste_transfers; ied_installations,2287.0091029784494,2.287,1-10 km,major_river_line,River_Net_l,RL36016704,ŁARPIA,BH140,PL,7.0,1,,2287.0091029784494,2.287,River_Net_l,RL36016704,ŁARPIA,16440.554621649495,16.441,Canals_l,CL36022996,,40043.35149116951,40.043,Coastal_p,CO36000001,PLCWIIIWB9,PL.MŚ/000003473.INSTALLATION; PL.MŚ/000003470.INSTALLATION; PL.MŚ/000003469.INSTALLATION; PL.MŚ/000003471.INSTALLATION,4.0,Chemical industry,4(b),0,,,,,,29359.1,Disposal; Recovery,HW; NONHW,,,,functional,"Disposal or recovery of hazardous waste with a capacity exceeding 10 tonnes per day involving biological treatment; Intensive rearing of poultry with more than 40,000 places for poultry; Production of inorganic chemicals: gases, such as ammonia, chlorine or hydrogen chloride, fluorine or hydrogen fluoride, carbon oxides, sulphur compounds, nitrogen oxides, hydrogen, sulphur dioxide, carbonyl chloride",NOBATCAPPLICABLE,
PL.MŚ/000002870.FACILITY,PL.MŚ/000002870.FACILITY,"Ferma drobiu w Niesłabinie, Jacek Stachowiak - K",Niesłabin,Poland,17.0001640319824,52.2370109558105,2019,2024,6,6,ied_installations,2786.2420734227003,2.786,1-10 km,major_river_line,River_Net_l,RL36019496,WARTA OD PYSZĄCEJ DO KOPLI,BH140,PL,6.0,1,,2786.2420734227003,2.786,River_Net_l,RL36019496,WARTA OD PYSZĄCEJ DO KOPLI,19206.878175964655,19.207,Canals_l,CL36022926,,,,,,,PL.MŚ/000003500.INSTALLATION,,,7(a),0,,,,,,,,,,,,functional,"Intensive rearing of poultry with more than 40,000 places for poultry",IRPP,
PL.MŚ/000002873.FACILITY,PL.MŚ/000002873.FACILITY,Zakład Wodociągów i Kanalizacji Sp. z o.o  Oczyszczalnia Pomorzany,Szczecin,Poland,14.5413370132446,53.4024925231934,2010,2024,15,38,water_releases; waste_transfers; air_releases; ied_installations; pollutant_transfers,1570.905732463493,1.571,1-10 km,major_river_line,River_Net_l,RL36016083,PLRW60001719752,BH140,PL,7.0,1,,1570.905732463493,1.571,River_Net_l,RL36016083,PLRW60001719752,2133.1560182032704,2.133,Canals_l,CL36022997,,,,,,,PL.MŚ/000003503.INSTALLATION,5.0,Waste and wastewater management,5(f),13,Arsenic and compounds (as As); Chlorides (as total Cl); Chromium and compounds (as Cr); Copper and compounds (as Cu); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); PCDD + PCDF (dioxins + furans) (as Teq); Phenols (as total C); Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Total phosphorus; Zinc and compounds (as Zn),Arsenic and compounds (as As); Chlorides (as total Cl); Copper and compounds (as Cu); Lead and compounds (as Pb); Total nitrogen; Total phosphorus; Zinc and compounds (as Zn),0.0644,37027509.42,2821454.1999999997,107321.2,Disposal; Recovery,HW; NONHW,,,,functional,Disposal of non-hazardous waste with a capacity exceeding 50 tonnes per day involving one or more of the following activities.,BATCNOTYETADOPTED,
PL.MŚ/000002937.FACILITY,PL.MŚ/000002937.FACILITY,Ferma Drobiu Monika Lewandowska - Piec gazowy,Modrzewie,Poland,14.7729082107544,53.5744781494141,2017,2024,8,8,ied_installations,899.418488334487,0.899,100 m - 1 km,major_river_line,River_Net_l,RL36016819,INA OD DOPŁYWU SPOD MARSZEWA DO UJŚCIA,BH140,PL,5.0,1,,899.418488334487,0.899,River_Net_l,RL36016819,INA OD DOPŁYWU SPOD MARSZEWA DO UJŚCIA,22308.608095473744,22.309,Canals_l,CL36022991,,45237.35810815252,45.237,Coastal_p,CO36000001,PLCWIIIWB9,PL.MŚ/000003567.INSTALLATION,,,7(a),0,,,,,,,,,,,,functional,Disposal or recovery of hazardous waste with a capacity exceeding 10 tonnes per day involving biological treatment,NOBATCAPPLICABLE,
PL.MŚ/000002948.FACILITY,PL.MŚ/000002948.FACILITY,ZAKŁAD ODLEWNI NYSA - Instalacja nr 1 - Odlewnia,Nysa,Poland,17.3562831878662,50.4554061889648,2019,2024,6,6,ied_installations,3030.752560288859,3.031,1-10 km,major_river_line,River_Net_l,RL36005504,NYSA KŁODZKA OD ZB. NYSA DO UJŚCIA,BH140,PL,5.0,1,,3030.752560288859,3.031,River_Net_l,RL36005504,NYSA KŁODZKA OD ZB. NYSA DO UJŚCIA,,,,,,,,,,,PL.MŚ/000003578.INSTALLATION,,,2(d),0,,,,,,,,,,,,functional,Operation of ferrous metal foundries with a production capacity exceeding 20 tonnes per day,BATCNOTYETADOPTED,
PL.MŚ/000002965.FACILITY,PL.MŚ/000002965.FACILITY,Centralna Oczyszczalnia Ścieków,Gliwice,Poland,18.637228012085,50.3144569396973,2007,2024,18,42,water_releases; waste_transfers; ied_installations,1294.9694129438444,1.295,1-10 km,canal_line,Canals_l,CL36022985,,BH020,PL,-9999.0,,,27827.704314233095,27.828,River_Net_l,RL36005062,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,1294.9694129438444,1.295,Canals_l,CL36022985,,,,,,,PL.MŚ/000003595.INSTALLATION,5.0,Waste and wastewater management,5(f),20,Cadmium and compounds (as Cd); Chlorides (as total Cl); Chromium and compounds (as Cr); Copper and compounds (as Cu); Diuron; Fluorides (as total F); Halogenated organic compounds (as AOX); Isoproturon; Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Organotin compounds (as total Sn); Phenols (as total C); Polycyclic aromatic hydrocarbons (PAHs); Simazine; Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Total phosphorus; Trichloromethane; Zinc and compounds (as Zn),Copper and compounds (as Cu); Fluorides (as total F); Lead and compounds (as Pb); Nickel and compounds (as Ni); Polycyclic aromatic hydrocarbons (PAHs); Total phosphorus; Zinc and compounds (as Zn),,26849054.34,,255552.0,Disposal; Recovery,HW; NONHW,,,,functional,Disposal of non-hazardous waste with a capacity exceeding 50 tonnes per day involving one or more of the following activities.,BATCNOTYETADOPTED,
PL.MŚ/000002972.FACILITY,PL.MŚ/000002972.FACILITY,Grupowa Oczyszczalnia Ścieków,Kuchary,Poland,18.0002307891846,51.8029975891113,2007,2024,18,42,water_releases; waste_transfers; ied_installations,1066.0611605608203,1.066,1-10 km,major_river_line,River_Net_l,RL36010326,PROSNA OD KANAŁU BERNARDYŃSKIEGO DO DOPŁYWU Z PIĄTKA MAŁEGO,BH140,PL,5.0,1,,1066.0611605608203,1.066,River_Net_l,RL36010326,PROSNA OD KANAŁU BERNARDYŃSKIEGO DO DOPŁYWU Z PIĄTKA MAŁEGO,1583.857396266506,1.584,Canals_l,CL36022978,,,,,,,PL.MŚ/000003602.INSTALLATION,5.0,Waste and wastewater management,5(f),10,Arsenic and compounds (as As); Cadmium and compounds (as Cd); Chromium and compounds (as Cr); Copper and compounds (as Cu); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Zinc and compounds (as Zn),Copper and compounds (as Cu); Total organic carbon(as total C or COD/3) (TOC); Zinc and compounds (as Zn),,1494163.21,,330628.075,Disposal; Recovery,HW; NONHW,,,,functional,Disposal of non-hazardous waste with a capacity exceeding 50 tonnes per day involving one or more of the following activities.,BATCNOTYETADOPTED,
PL.MŚ/000002979.FACILITY,PL.MŚ/000002979.FACILITY,Oczyszczalnia Śródmieście,Zabrze,Poland,18.748607635498,50.309928894043,2007,2024,18,42,water_releases; waste_transfers; ied_installations,7912.919383241149,7.913,1-10 km,canal_line,Canals_l,CL36022985,,BH020,PL,-9999.0,,,35525.11668444988,35.525,River_Net_l,RL36005062,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,7912.919383241149,7.913,Canals_l,CL36022985,,,,,,,PL.MŚ/000003609.INSTALLATION,5.0,Waste and wastewater management,5(f),11,Arsenic and compounds (as As); Cadmium and compounds (as Cd); Copper and compounds (as Cu); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Phenols (as total C); Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Total phosphorus; Zinc and compounds (as Zn),Copper and compounds (as Cu); Phenols (as total C); Total organic carbon(as total C or COD/3) (TOC); Zinc and compounds (as Zn),,2370753.06,,181378.18,Disposal; Recovery,HW; NONHW,,,,functional,Disposal of non-hazardous waste with a capacity exceeding 50 tonnes per day involving one or more of the following activities.,BATCNOTYETADOPTED,
PL.MŚ/000002995.FACILITY,PL.MŚ/000002995.FACILITY,"Oczyszczalnia Ścieków ""WARTA"" S.A.- Centralna Oczyszczalnia Ścieków",Częstochowa,Poland,19.1639022827148,50.8198928833008,2007,2024,18,42,water_releases; waste_transfers; ied_installations,769.111122713546,0.769,100 m - 1 km,major_river_line,River_Net_l,RL36007181,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,BH140,PL,5.0,1,,769.111122713546,0.769,River_Net_l,RL36007181,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,25283.1588522108,25.283,Canals_l,CL36022975,,,,,,,PL.MŚ/000003625.INSTALLATION,5.0,Waste and wastewater management,5(f),14,Cadmium and compounds (as Cd); Chlorides (as total Cl); Chromium and compounds (as Cr); Copper and compounds (as Cu); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Phenols (as total C); Tetrachloroethylene; Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Total phosphorus; Trichloroethylene (TRI); Zinc and compounds (as Zn),Chlorides (as total Cl); Chromium and compounds (as Cr); Lead and compounds (as Pb); Nickel and compounds (as Ni); Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Total phosphorus; Zinc and compounds (as Zn),,20163103.93,,149534.633,Disposal; Recovery,HW; NONHW,,,,functional,Disposal of non-hazardous waste with a capacity exceeding 50 tonnes per day involving one or more of the following activities.,BATCNOTYETADOPTED,
PL.MŚ/000003000.FACILITY,PL.MŚ/000003000.FACILITY,"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ARPO"" K. SPALONY SPÓŁKA JAWNA - instalacja energetyczna",Długa Wieś Druga,Poland,18.0786113739014,51.9256401062012,2019,2024,6,6,ied_installations,8730.625444324925,8.731,1-10 km,major_river_line,River_Net_l,RL36010561,PROSNA OD KANAŁU BERNARDYŃSKIEGO DO DOPŁYWU Z PIĄTKA MAŁEGO,BH140,PL,5.0,1,,8730.625444324925,8.731,River_Net_l,RL36010561,PROSNA OD KANAŁU BERNARDYŃSKIEGO DO DOPŁYWU Z PIĄTKA MAŁEGO,14941.206834840168,14.941,Canals_l,CL36022978,,,,,,,PL.MŚ/000003630.INSTALLATION,,,5(e),0,,,,,,,,,,,,functional,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,BATCNOTYETADOPTED,
PL.MŚ/000003006.FACILITY,PL.MŚ/000003006.FACILITY,Legnickie Przedsiębiorstwo Wodociągów i Kanalizacji S.A.,Legnica,Poland,16.2036304473877,51.2157897949219,2007,2024,17,40,water_releases; waste_transfers; ied_installations,1165.5319225285793,1.166,1-10 km,major_river_line,River_Net_l,RL36001286,KACZAWA OD CZARNEJ WODY DO ODRY,BH140,PL,5.0,1,,1165.5319225285793,1.166,River_Net_l,RL36001286,KACZAWA OD CZARNEJ WODY DO ODRY,,,,,,,,,,,PL.MŚ/000003636.INSTALLATION,5.0,Waste and wastewater management,5(f),16,Arsenic and compounds (as As); Cadmium and compounds (as Cd); Chromium and compounds (as Cr); Copper and compounds (as Cu); Hexachlorobutadiene (HCBD); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Pentachlorophenol (PCP); Phenols (as total C); Tetrachloromethane (TCM); Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Total phosphorus; Trichlorobenzenes (TCB); Zinc and compounds (as Zn),Total nitrogen,,1799210.32,,98370.0,Disposal; Recovery,NONHW,,,,functional,Disposal of non-hazardous waste with a capacity exceeding 50 tonnes per day involving one or more of the following activities.,BATCNOTYETADOPTED,
PL.MŚ/000003008.FACILITY,PL.MŚ/000003008.FACILITY,Kotłownia w budynku mieszkalno-użytkowym - I1,Owińska,Poland,16.9747276306152,52.5189971923828,2019,2024,6,6,ied_installations,705.2649138500287,0.705,100 m - 1 km,major_river_line,River_Net_l,RL36020487,WARTA OD RÓŻANEGO POTOKU DO DOPŁYWU Z UCHOROWA,BH140,PL,6.0,1,,705.2649138500287,0.705,River_Net_l,RL36020487,WARTA OD RÓŻANEGO POTOKU DO DOPŁYWU Z UCHOROWA,38625.13765836709,38.625,Canals_l,CL36022926,,,,,,,PL.MŚ/000003638.INSTALLATION,,,5(d),0,,,,,,,,,,,,functional,Combustion of fuels in installations with a total rated thermal input of 50 MW or more,BATCNOTYETADOPTED,
PL.MŚ/000003020.FACILITY,PL.MŚ/000003020.FACILITY,Zakład Wodociągów i Kanalizacji /oczyszczalnia ścieków/,Stargard Szczeciński,Poland,15.0443925857544,53.3517913818359,2007,2024,17,39,water_releases; waste_transfers; ied_installations,264.05930138749227,0.264,100 m - 1 km,major_river_line,River_Net_l,RL36016007,"INA OD KRĘPIELI DO DOPŁYWU SPOD MARSZEWA, BEZ DOPŁYWU SPOD MARSZEWA",BH140,PL,5.0,1,,264.05930138749227,0.264,River_Net_l,RL36016007,"INA OD KRĘPIELI DO DOPŁYWU SPOD MARSZEWA, BEZ DOPŁYWU SPOD MARSZEWA",30503.761371675406,30.504,Canals_l,CL36022994,,,,,,,PL.MŚ/000003650.INSTALLATION,5.0,Waste and wastewater management,5(f),10,Arsenic and compounds (as As); Cadmium and compounds (as Cd); Chlorides (as total Cl); Copper and compounds (as Cu); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Total nitrogen; Total phosphorus; Zinc and compounds (as Zn),Arsenic and compounds (as As); Copper and compounds (as Cu); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Zinc and compounds (as Zn),,4677712.57,,166577.1,Disposal; Recovery,HW; NONHW,,,,functional,Disposal of non-hazardous waste with a capacity exceeding 50 tonnes per day involving one or more of the following activities.,BATCNOTYETADOPTED,
